Food_ID,Commodity,Category,Moisture_pct,Fat_pct,Protein_pct,pH,Respiration_Rate,Shelf_Life_Days,Storage_Temperature_C,Relative_Humidity_pct,Storage_Type,Transportation,Recommended_Packaging,Film_Thickness_um,OTR_Class,WVTR_Class,MAP_Suitable
F01055,Rice,Grain,11.95,0.7,6.82,6.66,Very_Low,381,24.2,62,Ambient,Long_Distance,HDPE,80,Low,Low,No
F01056,Wheat Flour,Grain,12.35,1.66,12.73,6.2,Very_Low,187,25.5,63,Ambient,Normal,HDPE,70,Low,Low,No
F01057,Ground Coffee,Beverage,2.98,15.19,14.16,5.12,Very_Low,383,25.0,56,Ambient,Long_Distance,High_Barrier_Laminate,94,Very_Low,Very_Low,No
F01058,Butter,Dairy,15.71,80.65,0.98,6.1,Very_Low,123,3.9,95,Chilled,Normal,Aluminum_Foil_Laminate,87,Very_Low,Very_Low,No
F01059,Yogurt,Dairy,88.93,2.92,3.96,4.2,Very_Low,29,4.1,95,Chilled,Refrigerated,PP_Cup_Foil_Lid,58,Medium,Low,Yes
F01060,Fish,Seafood,74.98,4.96,20.29,6.06,Very_Low,5,2.2,85,Chilled,Refrigerated,PA_PE_Vacuum,97,Low,Very_Low,Yes
F01061,Potato Chips,Snacks,1.45,29.27,5.94,6.12,Very_Low,181,25.2,74,Ambient,Normal,Metallized_PET_PE,82,Low,Very_Low,Yes
F01062,Milk Powder,Dairy,3.92,25.96,25.83,6.63,Very_Low,360,25.0,61,Ambient,Long_Distance,Aluminum_Laminate,100,Very_Low,Very_Low,No
F01063,Tomato,Fresh Produce,91.98,0.14,1.15,4.15,High,14,4.4,77,Chilled,Long_Distance,Micro_Perforated_PE,32,High,High,Yes
F01064,Apple,Fresh Produce,86.43,0.25,0.38,3.34,High,59,5.5,82,Chilled,Normal,Micro_Perforated_PE,41,High,High,Yes
F01065,Biscuits,Bakery,4.53,17.69,7.09,6.86,Very_Low,172,25.6,62,Ambient,Long_Distance,BOPP_PE,66,Low,Low,No
F01066,Fresh Chicken,Meat,71.55,7.97,23.68,5.81,Very_Low,4,4.4,90,Chilled,Long_Distance,PA_PE_Vacuum,91,Low,Very_Low,Yes
F01067,Frozen Peas,Frozen Vegetable,78.72,0.43,5.62,6.15,Low,402,-16.0,83,Frozen,Long_Distance,PE_Film,67,Medium,Low,Yes
F01068,Coffee Powder,Beverage,3.56,14.82,14.44,5.0,Very_Low,350,24.9,59,Ambient,Normal,Metallized_PET_PE,83,Very_Low,Very_Low,No
F01069,Peanuts,Nuts,5.91,48.84,25.8,6.54,Very_Low,193,24.7,48,Ambient,Long_Distance,Metallized_PET_PE,87,Very_Low,Very_Low,No
F01070,Cheese,Dairy,38.48,32.27,26.06,5.2,Very_Low,57,4.7,75,Chilled,Refrigerated,PA_PE_Vacuum,86,Low,Very_Low,Yes
F01071,Bread,Bakery,37.41,4.14,8.83,5.35,Very_Low,8,26.0,53,Ambient,Normal,LDPE_Bag,56,Medium,Medium,No
F01072,Mango,Fresh Produce,84.39,0.38,0.52,3.87,High,21,8.6,85,Chilled,Normal,Breathable_PE,43,High,High,Yes
F01073,Carrot,Fresh Produce,91.78,0.25,0.89,6.15,High,30,5.8,79,Chilled,Refrigerated,Micro_Perforated_PE,34,High,High,Yes
F01074,Onion,Vegetable,86.25,0.0,1.2,5.29,Low,121,20.0,60,Ambient,Normal,Breathable_PP,57,High,Medium,Yes
F01075,Rice,Grain,11.93,0.65,6.89,6.55,Very_Low,377,25.1,67,Ambient,Long_Distance,HDPE,83,Low,Low,No
F01076,Wheat Flour,Grain,11.87,1.5,13.51,6.01,Very_Low,165,25.0,66,Ambient,Normal,HDPE,78,Low,Low,No
F01077,Ground Coffee,Beverage,2.91,15.9,13.88,5.08,Very_Low,378,24.8,60,Ambient,Normal,High_Barrier_Laminate,97,Very_Low,Very_Low,No
F01078,Butter,Dairy,15.58,83.11,0.96,6.18,Very_Low,124,4.2,89,Chilled,Refrigerated,Aluminum_Foil_Laminate,91,Very_Low,Very_Low,No
F01079,Yogurt,Dairy,86.79,2.96,3.97,4.44,Very_Low,30,4.0,71,Chilled,Refrigerated,PP_Cup_Foil_Lid,52,Medium,Low,Yes
F01080,Fish,Seafood,77.57,5.29,18.95,6.16,Very_Low,3,1.2,71,Chilled,Refrigerated,PA_PE_Vacuum,93,Low,Very_Low,Yes
F01081,Potato Chips,Snacks,2.13,29.29,6.19,6.29,Very_Low,180,25.7,59,Ambient,Long_Distance,Metallized_PET_PE,79,Low,Very_Low,Yes
F01082,Milk Powder,Dairy,3.93,25.96,25.61,6.73,Very_Low,351,25.1,64,Ambient,Long_Distance,Aluminum_Laminate,101,Very_Low,Very_Low,No
F01083,Tomato,Fresh Produce,98.18,0.18,0.97,4.03,High,15,4.5,73,Chilled,Long_Distance,Micro_Perforated_PE,31,High,High,Yes
F01084,Apple,Fresh Produce,88.02,0.05,0.15,3.52,High,59,4.7,70,Chilled,Normal,Micro_Perforated_PE,40,High,High,Yes
F01085,Biscuits,Bakery,3.95,18.08,6.92,7.03,Very_Low,195,24.8,55,Ambient,Long_Distance,BOPP_PE,56,Low,Low,No
F01086,Fresh Chicken,Meat,71.75,8.06,22.7,5.56,Very_Low,4,4.0,77,Chilled,Long_Distance,PA_PE_Vacuum,88,Low,Very_Low,Yes
F01087,Frozen Peas,Frozen Vegetable,81.7,0.23,5.38,6.18,Low,409,-16.6,73,Frozen,Normal,PE_Film,66,Medium,Low,Yes
F01088,Coffee Powder,Beverage,3.07,14.79,13.65,4.87,Very_Low,416,24.9,44,Ambient,Normal,Metallized_PET_PE,87,Very_Low,Very_Low,No
F01089,Peanuts,Nuts,6.07,50.87,24.54,6.45,Very_Low,157,25.0,64,Ambient,Normal,Metallized_PET_PE,81,Very_Low,Very_Low,No
F01090,Cheese,Dairy,37.8,34.45,26.01,5.31,Very_Low,57,3.4,70,Chilled,Refrigerated,PA_PE_Vacuum,87,Low,Very_Low,Yes
F01091,Bread,Bakery,39.46,3.95,9.18,5.52,Very_Low,7,25.4,53,Ambient,Normal,LDPE_Bag,50,Medium,Medium,No
F01092,Mango,Fresh Produce,80.71,0.44,1.0,3.88,High,20,9.6,86,Chilled,Long_Distance,Breathable_PE,35,High,High,Yes
F01093,Carrot,Fresh Produce,85.13,0.15,1.0,6.12,High,30,4.8,91,Chilled,Long_Distance,Micro_Perforated_PE,46,High,High,Yes
F01094,Onion,Vegetable,91.44,0.15,1.09,5.34,Low,118,20.2,51,Ambient,Long_Distance,Breathable_PP,50,High,Medium,Yes
F01095,Rice,Grain,11.79,0.8,7.19,6.35,Very_Low,368,25.5,50,Ambient,Long_Distance,HDPE,80,Low,Low,No
F01096,Wheat Flour,Grain,11.87,1.46,13.04,5.91,Very_Low,167,25.2,53,Ambient,Long_Distance,HDPE,85,Low,Low,No
F01097,Ground Coffee,Beverage,3.57,14.31,13.87,5.03,Very_Low,350,24.6,58,Ambient,Long_Distance,High_Barrier_Laminate,91,Very_Low,Very_Low,No
F01098,Butter,Dairy,16.25,82.65,1.01,6.3,Very_Low,121,3.6,83,Chilled,Normal,Aluminum_Foil_Laminate,91,Very_Low,Very_Low,No
F01099,Yogurt,Dairy,87.51,2.92,3.77,4.2,Very_Low,27,4.2,82,Chilled,Long_Distance,PP_Cup_Foil_Lid,50,Medium,Low,Yes
F01100,Fish,Seafood,76.14,4.95,20.19,6.26,Very_Low,4,2.1,67,Chilled,Long_Distance,PA_PE_Vacuum,92,Low,Very_Low,Yes
F01101,Potato Chips,Snacks,2.24,28.73,6.1,6.3,Very_Low,203,24.7,60,Ambient,Long_Distance,Metallized_PET_PE,80,Low,Very_Low,Yes
F01102,Milk Powder,Dairy,4.01,25.87,24.71,6.48,Very_Low,385,25.2,75,Ambient,Normal,Aluminum_Laminate,95,Very_Low,Very_Low,No
F01103,Tomato,Fresh Produce,95.86,0.13,0.9,4.28,High,16,4.6,71,Chilled,Refrigerated,Micro_Perforated_PE,46,High,High,Yes
F01104,Apple,Fresh Produce,86.0,0.09,0.17,3.38,High,58,5.2,78,Chilled,Refrigerated,Micro_Perforated_PE,49,High,High,Yes
F01105,Biscuits,Bakery,3.73,18.41,6.96,6.89,Very_Low,184,25.4,62,Ambient,Long_Distance,BOPP_PE,64,Low,Low,No
F01106,Fresh Chicken,Meat,72.61,8.09,22.79,5.78,Very_Low,5,3.8,91,Chilled,Normal,PA_PE_Vacuum,85,Low,Very_Low,Yes
F01107,Frozen Peas,Frozen Vegetable,80.12,0.5,5.07,6.08,Low,367,-16.4,90,Frozen,Long_Distance,PE_Film,72,Medium,Low,Yes
F01108,Coffee Powder,Beverage,3.17,14.82,13.49,4.89,Very_Low,397,25.2,60,Ambient,Long_Distance,Metallized_PET_PE,79,Very_Low,Very_Low,No
F01109,Peanuts,Nuts,5.86,50.35,25.19,6.44,Very_Low,176,24.9,59,Ambient,Normal,Metallized_PET_PE,80,Very_Low,Very_Low,No
F01110,Cheese,Dairy,37.2,31.64,25.78,5.18,Very_Low,59,3.8,82,Chilled,Long_Distance,PA_PE_Vacuum,91,Low,Very_Low,Yes
F01111,Bread,Bakery,37.7,4.11,8.94,5.64,Very_Low,7,25.0,67,Ambient,Long_Distance,LDPE_Bag,53,Medium,Medium,No
F01112,Mango,Fresh Produce,81.96,0.41,0.94,3.79,High,20,9.7,81,Chilled,Long_Distance,Breathable_PE,44,High,High,Yes
F01113,Carrot,Fresh Produce,88.16,0.12,0.93,6.08,High,29,5.1,85,Chilled,Refrigerated,Micro_Perforated_PE,45,High,High,Yes
F01114,Onion,Vegetable,90.68,0.07,1.06,5.56,Low,116,20.1,57,Ambient,Long_Distance,Breathable_PP,52,High,Medium,Yes
F01115,Rice,Grain,12.36,0.6,7.21,6.57,Very_Low,367,24.1,71,Ambient,Long_Distance,HDPE,75,Low,Low,No
F01116,Wheat Flour,Grain,11.36,1.5,13.11,6.29,Very_Low,181,25.5,64,Ambient,Long_Distance,HDPE,78,Low,Low,No
F01117,Ground Coffee,Beverage,2.82,14.74,13.74,5.25,Very_Low,392,25.4,56,Ambient,Long_Distance,High_Barrier_Laminate,89,Very_Low,Very_Low,No
F01118,Butter,Dairy,16.47,77.76,1.08,6.3,Very_Low,128,4.0,76,Chilled,Long_Distance,Aluminum_Foil_Laminate,89,Very_Low,Very_Low,No
F01119,Yogurt,Dairy,83.96,3.04,3.96,4.37,Very_Low,29,4.8,95,Chilled,Long_Distance,PP_Cup_Foil_Lid,54,Medium,Low,Yes
F01120,Fish,Seafood,70.52,4.85,20.59,6.17,Very_Low,5,1.3,95,Chilled,Refrigerated,PA_PE_Vacuum,96,Low,Very_Low,Yes
F01121,Potato Chips,Snacks,1.66,29.48,5.98,6.11,Very_Low,188,24.6,70,Ambient,Long_Distance,Metallized_PET_PE,83,Low,Very_Low,Yes
F01122,Milk Powder,Dairy,4.11,26.82,25.64,6.55,Very_Low,372,25.3,51,Ambient,Long_Distance,Aluminum_Laminate,109,Very_Low,Very_Low,No
F01123,Tomato,Fresh Produce,99.28,0.13,0.98,4.24,High,14,5.0,86,Chilled,Long_Distance,Micro_Perforated_PE,42,High,High,Yes
F01124,Apple,Fresh Produce,89.03,0.19,0.37,3.59,High,58,4.0,87,Chilled,Long_Distance,Micro_Perforated_PE,40,High,High,Yes
F01125,Biscuits,Bakery,3.94,18.18,7.48,6.91,Very_Low,172,24.5,69,Ambient,Long_Distance,BOPP_PE,56,Low,Low,No
F01126,Fresh Chicken,Meat,72.84,8.29,23.13,5.69,Very_Low,7,3.9,83,Chilled,Normal,PA_PE_Vacuum,83,Low,Very_Low,Yes
F01127,Frozen Peas,Frozen Vegetable,78.26,0.34,5.32,5.87,Low,372,-18.8,72,Frozen,Normal,PE_Film,74,Medium,Low,Yes
F01128,Coffee Powder,Beverage,3.45,15.05,14.12,5.14,Very_Low,376,24.9,65,Ambient,Long_Distance,Metallized_PET_PE,77,Very_Low,Very_Low,No
F01129,Peanuts,Nuts,6.3,49.47,25.25,6.69,Very_Low,168,24.3,58,Ambient,Normal,Metallized_PET_PE,80,Very_Low,Very_Low,No
F01130,Cheese,Dairy,38.28,33.06,25.88,5.22,Very_Low,67,4.2,95,Chilled,Normal,PA_PE_Vacuum,89,Low,Very_Low,Yes
F01131,Bread,Bakery,38.81,4.18,8.24,5.55,Very_Low,6,25.2,61,Ambient,Long_Distance,LDPE_Bag,53,Medium,Medium,No
F01132,Mango,Fresh Produce,83.85,0.52,0.67,4.0,High,22,10.5,90,Chilled,Refrigerated,Breathable_PE,33,High,High,Yes
F01133,Carrot,Fresh Produce,87.01,0.0,0.83,6.04,High,29,4.9,95,Chilled,Refrigerated,Micro_Perforated_PE,40,High,High,Yes
F01134,Onion,Vegetable,84.25,0.0,1.17,5.45,Low,113,19.7,55,Ambient,Normal,Breathable_PP,45,High,Medium,Yes
F01135,Rice,Grain,12.15,0.7,7.07,6.53,Very_Low,386,25.3,61,Ambient,Long_Distance,HDPE,88,Low,Low,No
F01136,Wheat Flour,Grain,11.67,1.62,13.22,6.11,Very_Low,168,25.3,72,Ambient,Normal,HDPE,78,Low,Low,No
F01137,Ground Coffee,Beverage,2.88,14.95,14.54,4.81,Very_Low,347,25.6,71,Ambient,Long_Distance,High_Barrier_Laminate,87,Very_Low,Very_Low,No
F01138,Butter,Dairy,16.22,81.36,0.88,6.27,Very_Low,125,4.7,95,Chilled,Long_Distance,Aluminum_Foil_Laminate,92,Very_Low,Very_Low,No
F01139,Yogurt,Dairy,82.9,2.85,4.0,4.44,Very_Low,31,3.8,95,Chilled,Refrigerated,PP_Cup_Foil_Lid,49,Medium,Low,Yes
F01140,Fish,Seafood,72.89,4.83,19.84,5.98,Very_Low,4,1.1,85,Chilled,Long_Distance,PA_PE_Vacuum,91,Low,Very_Low,Yes
F01141,Potato Chips,Snacks,2.34,28.97,5.93,6.03,Very_Low,179,25.2,49,Ambient,Long_Distance,Metallized_PET_PE,82,Low,Very_Low,Yes
F01142,Milk Powder,Dairy,4.17,24.74,26.79,6.76,Very_Low,375,24.5,57,Ambient,Long_Distance,Aluminum_Laminate,106,Very_Low,Very_Low,No
F01143,Tomato,Fresh Produce,93.9,0.24,0.77,4.44,High,15,4.4,95,Chilled,Refrigerated,Micro_Perforated_PE,39,High,High,Yes
F01144,Apple,Fresh Produce,87.2,0.09,0.26,3.57,High,61,4.0,89,Chilled,Long_Distance,Micro_Perforated_PE,37,High,High,Yes
F01145,Biscuits,Bakery,3.96,17.38,6.86,7.14,Very_Low,176,25.1,51,Ambient,Long_Distance,BOPP_PE,62,Low,Low,No
F01146,Fresh Chicken,Meat,71.41,8.31,22.16,5.83,Very_Low,5,4.4,82,Chilled,Refrigerated,PA_PE_Vacuum,91,Low,Very_Low,Yes
F01147,Frozen Peas,Frozen Vegetable,73.04,0.33,5.51,6.11,Low,375,-18.1,91,Frozen,Normal,PE_Film,64,Medium,Low,Yes
F01148,Coffee Powder,Beverage,3.11,14.75,13.87,4.89,Very_Low,393,25.3,75,Ambient,Normal,Metallized_PET_PE,91,Very_Low,Very_Low,No
F01149,Peanuts,Nuts,5.53,48.12,25.62,6.54,Very_Low,182,24.5,55,Ambient,Normal,Metallized_PET_PE,86,Very_Low,Very_Low,No
F01150,Cheese,Dairy,37.34,33.17,24.09,5.3,Very_Low,55,5.0,91,Chilled,Long_Distance,PA_PE_Vacuum,104,Low,Very_Low,Yes
F01151,Bread,Bakery,36.49,4.05,8.99,5.57,Very_Low,6,24.7,65,Ambient,Long_Distance,LDPE_Bag,47,Medium,Medium,No
F01152,Mango,Fresh Produce,81.46,0.4,0.69,4.04,High,22,10.1,84,Chilled,Long_Distance,Breathable_PE,37,High,High,Yes
F01153,Carrot,Fresh Produce,87.65,0.35,1.04,6.04,High,27,5.4,86,Chilled,Long_Distance,Micro_Perforated_PE,38,High,High,Yes
F01154,Onion,Vegetable,87.13,0.05,1.03,5.62,Low,115,19.6,61,Ambient,Long_Distance,Breathable_PP,44,High,Medium,Yes
F01155,Rice,Grain,11.56,0.68,7.08,6.46,Very_Low,374,26.0,49,Ambient,Long_Distance,HDPE,70,Low,Low,No
F01156,Wheat Flour,Grain,11.87,1.48,13.1,6.13,Very_Low,173,25.3,54,Ambient,Normal,HDPE,79,Low,Low,No
F01157,Ground Coffee,Beverage,2.47,15.37,14.8,5.02,Very_Low,369,24.6,58,Ambient,Normal,High_Barrier_Laminate,93,Very_Low,Very_Low,No
F01158,Butter,Dairy,16.62,81.6,1.04,6.25,Very_Low,113,4.7,81,Chilled,Long_Distance,Aluminum_Foil_Laminate,94,Very_Low,Very_Low,No
F01159,Yogurt,Dairy,84.98,2.9,4.04,4.51,Very_Low,30,4.4,92,Chilled,Refrigerated,PP_Cup_Foil_Lid,50,Medium,Low,Yes
F01160,Fish,Seafood,73.62,4.83,19.93,6.24,Very_Low,3,2.7,75,Chilled,Refrigerated,PA_PE_Vacuum,88,Low,Very_Low,Yes
F01161,Potato Chips,Snacks,2.1,30.68,6.27,6.37,Very_Low,174,24.2,54,Ambient,Normal,Metallized_PET_PE,85,Low,Very_Low,Yes
F01162,Milk Powder,Dairy,4.28,26.29,25.13,6.6,Very_Low,383,24.4,65,Ambient,Normal,Aluminum_Laminate,112,Very_Low,Very_Low,No
F01163,Tomato,Fresh Produce,98.3,0.24,1.0,4.2,High,13,4.1,93,Chilled,Long_Distance,Micro_Perforated_PE,43,High,High,Yes
F01164,Apple,Fresh Produce,87.56,0.29,0.31,3.42,High,60,5.0,86,Chilled,Normal,Micro_Perforated_PE,35,High,High,Yes
F01165,Biscuits,Bakery,3.77,17.86,6.82,7.02,Very_Low,190,24.8,71,Ambient,Normal,BOPP_PE,65,Low,Low,No
F01166,Fresh Chicken,Meat,72.11,8.03,23.22,5.9,Very_Low,4,3.0,80,Chilled,Refrigerated,PA_PE_Vacuum,99,Low,Very_Low,Yes
F01167,Frozen Peas,Frozen Vegetable,80.1,0.51,5.8,6.07,Low,348,-18.3,89,Frozen,Normal,PE_Film,58,Medium,Low,Yes
F01168,Coffee Powder,Beverage,2.9,15.24,14.2,4.97,Very_Low,353,25.1,71,Ambient,Long_Distance,Metallized_PET_PE,84,Very_Low,Very_Low,No
F01169,Peanuts,Nuts,6.5,49.72,24.35,6.48,Very_Low,180,24.7,54,Ambient,Normal,Metallized_PET_PE,81,Very_Low,Very_Low,No
F01170,Cheese,Dairy,36.55,32.99,25.05,5.11,Very_Low,57,4.4,91,Chilled,Refrigerated,PA_PE_Vacuum,93,Low,Very_Low,Yes
F01171,Bread,Bakery,38.51,4.2,9.21,5.37,Very_Low,7,24.9,62,Ambient,Long_Distance,LDPE_Bag,55,Medium,Medium,No
F01172,Mango,Fresh Produce,82.81,0.32,0.62,3.95,High,22,9.6,85,Chilled,Long_Distance,Breathable_PE,39,High,High,Yes
F01173,Carrot,Fresh Produce,89.46,0.05,1.02,6.16,High,27,4.6,88,Chilled,Long_Distance,Micro_Perforated_PE,43,High,High,Yes
F01174,Onion,Vegetable,85.64,0.09,1.22,5.75,Low,126,19.8,70,Ambient,Long_Distance,Breathable_PP,55,High,Medium,Yes
F01175,Rice,Grain,12.23,0.78,7.17,6.39,Very_Low,354,25.7,60,Ambient,Long_Distance,HDPE,73,Low,Low,No
F01176,Wheat Flour,Grain,12.11,1.61,12.69,6.18,Very_Low,172,25.4,60,Ambient,Normal,HDPE,81,Low,Low,No
F01177,Ground Coffee,Beverage,3.23,15.66,14.1,4.97,Very_Low,334,25.0,66,Ambient,Long_Distance,High_Barrier_Laminate,95,Very_Low,Very_Low,No
F01178,Butter,Dairy,16.27,82.96,0.94,6.2,Very_Low,111,4.9,93,Chilled,Refrigerated,Aluminum_Foil_Laminate,83,Very_Low,Very_Low,No
F01179,Yogurt,Dairy,84.75,3.01,4.1,4.52,Very_Low,30,3.7,87,Chilled,Refrigerated,PP_Cup_Foil_Lid,53,Medium,Low,Yes
F01180,Fish,Seafood,73.92,5.05,19.59,6.07,Very_Low,4,1.3,95,Chilled,Normal,PA_PE_Vacuum,93,Low,Very_Low,Yes
F01181,Potato Chips,Snacks,1.93,28.49,6.09,6.03,Very_Low,181,25.1,67,Ambient,Normal,Metallized_PET_PE,89,Low,Very_Low,Yes
F01182,Milk Powder,Dairy,3.8,27.01,26.81,6.95,Very_Low,360,24.7,63,Ambient,Normal,Aluminum_Laminate,102,Very_Low,Very_Low,No
F01183,Tomato,Fresh Produce,95.38,0.15,0.86,4.43,High,14,5.2,77,Chilled,Refrigerated,Micro_Perforated_PE,38,High,High,Yes
F01184,Apple,Fresh Produce,86.84,0.02,0.13,3.44,High,57,4.8,87,Chilled,Refrigerated,Micro_Perforated_PE,46,High,High,Yes
F01185,Biscuits,Bakery,3.87,17.38,6.48,6.88,Very_Low,179,25.8,65,Ambient,Long_Distance,BOPP_PE,62,Low,Low,No
F01186,Fresh Chicken,Meat,74.82,7.78,22.56,6.01,Very_Low,5,5.0,83,Chilled,Normal,PA_PE_Vacuum,103,Low,Very_Low,Yes
F01187,Frozen Peas,Frozen Vegetable,83.02,0.38,5.69,5.96,Low,368,-18.3,80,Frozen,Long_Distance,PE_Film,73,Medium,Low,Yes
F01188,Coffee Powder,Beverage,2.98,14.56,14.26,5.17,Very_Low,361,24.6,61,Ambient,Normal,Metallized_PET_PE,80,Very_Low,Very_Low,No
F01189,Peanuts,Nuts,6.14,45.0,25.12,6.36,Very_Low,183,24.5,53,Ambient,Normal,Metallized_PET_PE,79,Very_Low,Very_Low,No
F01190,Cheese,Dairy,35.94,34.87,23.92,5.23,Very_Low,60,4.0,95,Chilled,Normal,PA_PE_Vacuum,77,Low,Very_Low,Yes
F01191,Bread,Bakery,36.65,4.27,8.95,5.36,Very_Low,7,25.0,47,Ambient,Normal,LDPE_Bag,50,Medium,Medium,No
F01192,Mango,Fresh Produce,82.3,0.44,0.67,3.85,High,19,10.3,87,Chilled,Long_Distance,Breathable_PE,36,High,High,Yes
F01193,Carrot,Fresh Produce,88.62,0.19,0.65,6.06,High,32,5.1,76,Chilled,Refrigerated,Micro_Perforated_PE,37,High,High,Yes
F01194,Onion,Vegetable,88.38,0.22,1.11,5.42,Low,136,20.7,61,Ambient,Long_Distance,Breathable_PP,54,High,Medium,Yes
F01195,Rice,Grain,12.2,0.62,7.05,6.66,Very_Low,346,25.0,58,Ambient,Normal,HDPE,77,Low,Low,No
F01196,Wheat Flour,Grain,11.82,1.54,13.05,5.99,Very_Low,195,24.7,38,Ambient,Long_Distance,HDPE,78,Low,Low,No
F01197,Ground Coffee,Beverage,3.32,14.99,13.86,5.07,Very_Low,370,25.5,70,Ambient,Long_Distance,High_Barrier_Laminate,92,Very_Low,Very_Low,No
F01198,Butter,Dairy,15.51,83.88,0.83,6.27,Very_Low,129,3.7,90,Chilled,Refrigerated,Aluminum_Foil_Laminate,88,Very_Low,Very_Low,No
F01199,Yogurt,Dairy,85.75,3.01,4.13,4.4,Very_Low,29,3.3,84,Chilled,Long_Distance,PP_Cup_Foil_Lid,53,Medium,Low,Yes
F01200,Fish,Seafood,76.68,4.59,20.71,6.26,Very_Low,6,1.9,68,Chilled,Long_Distance,PA_PE_Vacuum,92,Low,Very_Low,Yes
