Food_ID,Commodity,Category,Moisture_pct,Fat_pct,Protein_pct,pH,Respiration_Rate,Shelf_Life_Days,Storage_Temperature_C,Relative_Humidity_pct,Storage_Type,Transportation,Recommended_Packaging,Film_Thickness_um,OTR_Class,WVTR_Class,MAP_Suitable,raw_moisture_pct,is_flagged,flag_reason
F02785,Frozen Peas,Frozen Vegetable,77.87,0.0,5.83,6.46,Low,389,-18.8,89.48,Frozen,Long_Distance,PE_Film,72,Medium,Low,Yes,77.87,False,
F02786,Coffee Powder,Beverage,4.1,15.75,13.09,5.02,Very_Low,370,24.2,68.53,Ambient,Long_Distance,Metallized_PET_PE,85,Very_Low,Very_Low,No,4.1,False,
F02787,Fish,Seafood,73.51,6.31,19.83,5.98,Very_Low,8,0.9,80.55,Chilled,Normal,PA_PE_Vacuum,83,Low,Very_Low,Yes,73.51,False,
F02788,Potato Chips,Snacks,5.01,29.8,5.76,6.07,Very_Low,180,25.4,48.34,Ambient,Long_Distance,Metallized_PET_PE,83,Low,Very_Low,Yes,5.01,False,
F02789,Fresh Chicken,Meat,71.48,8.81,24.62,5.77,Very_Low,1,4.6,86.24,Chilled,Refrigerated,PA_PE_Vacuum,95,Low,Very_Low,Yes,71.48,True,Proximate sum > 100%; 
F02790,Butter,Dairy,17.9,81.17,1.73,6.24,Very_Low,121,2.2,81.62,Chilled,Refrigerated,Aluminum_Foil_Laminate,95,Very_Low,Very_Low,No,17.9,True,Proximate sum > 100%; 
F02791,Rice,Grain,13.59,0.99,7.13,6.32,Very_Low,405,25.4,64.19,Ambient,Long_Distance,HDPE,88,Low,Low,No,13.59,False,
F02792,Mango,Fresh Produce,84.25,0.27,0.02,4.1,High,29,10.7,72.0,Chilled,Normal,Breathable_PE,39,High,High,Yes,84.25,False,
F02793,Rice,Grain,8.16,0.0,7.41,6.66,Very_Low,337,24.4,55.61,Ambient,Normal,HDPE,75,Low,Low,No,8.16,False,
F02794,Rice,Grain,11.51,0.49,7.15,6.58,Very_Low,333,25.2,59.5,Ambient,Normal,HDPE,77,Low,Low,No,11.51,False,
F02795,Fresh Chicken,Meat,73.8,7.63,22.29,5.95,Very_Low,7,3.1,84.43,Chilled,Normal,PA_PE_Vacuum,83,Low,Very_Low,Yes,73.8,True,Proximate sum > 100%; 
F02796,Ground Coffee,Beverage,3.68,13.88,13.92,4.97,Very_Low,378,24.4,50.79,Ambient,Normal,High_Barrier_Laminate,84,Very_Low,Very_Low,No,3.68,False,
F02797,Cheese,Dairy,37.18,34.01,25.07,5.02,Very_Low,64,1.7,80.14,Chilled,Long_Distance,PA_PE_Vacuum,91,Low,Very_Low,Yes,37.18,False,
F02798,Potato Chips,Snacks,1.83,28.57,5.92,5.96,Very_Low,183,25.7,63.79,Ambient,Normal,Metallized_PET_PE,68,Low,Very_Low,Yes,1.83,False,
F02799,Bread,Bakery,38.83,4.97,9.63,5.74,Very_Low,14,23.9,58.72,Ambient,Long_Distance,LDPE_Bag,57,Medium,Medium,No,38.83,False,
F02800,Frozen Peas,Frozen Vegetable,74.92,0.76,5.57,6.24,Low,352,-18.9,88.66,Frozen,Normal,PE_Film,73,Medium,Low,Yes,74.92,False,
F02801,Onion,Vegetable,88.99,0.0,1.35,5.53,Low,115,21.1,53.32,Ambient,Long_Distance,Breathable_PP,48,High,Medium,Yes,88.99,False,
F02802,Fish,Seafood,79.19,5.43,18.92,6.19,Very_Low,8,1.6,89.42,Chilled,Long_Distance,PA_PE_Vacuum,87,Low,Very_Low,Yes,79.19,True,Proximate sum > 100%; 
F02803,Mango,Fresh Produce,79.58,0.0,1.34,3.96,High,28,10.6,76.68,Chilled,Refrigerated,Breathable_PE,48,High,High,Yes,79.58,False,
F02804,Butter,Dairy,15.02,79.18,1.53,6.1,Very_Low,124,4.9,71.72,Chilled,Normal,Aluminum_Foil_Laminate,86,Very_Low,Very_Low,No,15.02,False,
F02805,Fish,Seafood,73.51,4.36,20.84,6.17,Very_Low,17,0.8,89.62,Chilled,Refrigerated,PA_PE_Vacuum,93,Low,Very_Low,Yes,73.51,False,
F02806,Fresh Chicken,Meat,71.92,7.78,23.31,5.92,Very_Low,1,3.8,84.97,Chilled,Refrigerated,PA_PE_Vacuum,86,Low,Very_Low,Yes,71.92,True,Proximate sum > 100%; 
F02807,Onion,Vegetable,88.14,0.28,1.5,5.37,Low,109,21.1,60.0,Ambient,Normal,Breathable_PP,45,High,Medium,Yes,88.14,False,
F02808,Milk Powder,Dairy,5.75,26.03,26.19,6.47,Very_Low,361,24.6,62.42,Ambient,Long_Distance,Aluminum_Laminate,95,Very_Low,Very_Low,No,5.75,False,
F02809,Rice,Grain,12.41,0.0,6.87,6.57,Very_Low,378,24.6,64.17,Ambient,Long_Distance,HDPE,79,Low,Low,No,12.41,False,
F02810,Carrot,Fresh Produce,83.22,0.1,0.88,6.05,High,37,6.3,94.87,Chilled,Normal,Micro_Perforated_PE,38,High,High,Yes,83.22,False,
F02811,Ground Coffee,Beverage,3.83,14.44,13.84,5.14,Very_Low,357,24.3,63.84,Ambient,Long_Distance,High_Barrier_Laminate,90,Very_Low,Very_Low,No,3.83,False,
F02812,Biscuits,Bakery,6.01,15.08,5.66,6.98,Very_Low,190,25.4,59.49,Ambient,Long_Distance,BOPP_PE,56,Low,Low,No,6.01,False,
F02813,Carrot,Fresh Produce,87.61,3.38,1.25,5.96,High,42,4.4,94.16,Chilled,Long_Distance,Micro_Perforated_PE,46,High,High,Yes,87.61,False,
F02814,Butter,Dairy,17.11,83.02,2.41,6.1,Very_Low,125,4.9,72.94,Chilled,Normal,Aluminum_Foil_Laminate,84,Very_Low,Very_Low,No,17.11,True,Proximate sum > 100%; 
F02815,Potato Chips,Snacks,5.13,28.6,6.75,6.35,Very_Low,188,25.0,51.55,Ambient,Normal,Metallized_PET_PE,85,Low,Very_Low,Yes,5.13,False,
F02816,Onion,Vegetable,86.82,0.0,1.18,5.32,Low,121,20.4,62.96,Ambient,Normal,Breathable_PP,51,High,Medium,Yes,86.82,False,
F02817,Apple,Fresh Produce,86.49,0.0,0.07,3.34,High,56,3.6,76.64,Chilled,Refrigerated,Micro_Perforated_PE,45,High,High,Yes,86.49,False,
F02818,Bread,Bakery,36.99,3.79,8.53,5.67,Very_Low,18,22.2,65.21,Ambient,Long_Distance,LDPE_Bag,51,Medium,Medium,No,36.99,False,
F02819,Coffee Powder,Beverage,3.14,16.2,13.56,4.87,Very_Low,399,24.6,60.52,Ambient,Long_Distance,Metallized_PET_PE,78,Very_Low,Very_Low,No,3.14,False,
F02820,Cheese,Dairy,36.34,33.18,25.19,5.08,Very_Low,60,3.4,82.54,Chilled,Normal,PA_PE_Vacuum,86,Low,Very_Low,Yes,36.34,False,
F02821,Butter,Dairy,15.33,81.31,0.77,6.0,Very_Low,124,4.2,87.67,Chilled,Long_Distance,Aluminum_Foil_Laminate,90,Very_Low,Very_Low,No,15.33,False,
F02822,Peanuts,Nuts,6.23,50.95,25.5,6.44,Very_Low,183,25.4,53.34,Ambient,Normal,Metallized_PET_PE,80,Very_Low,Very_Low,No,6.23,False,
F02823,Bread,Bakery,35.33,3.43,8.49,5.57,Very_Low,1,24.9,58.82,Ambient,Normal,LDPE_Bag,42,Medium,Medium,No,35.33,False,
F02824,Coffee Powder,Beverage,2.27,15.29,13.26,5.04,Very_Low,361,25.4,57.71,Ambient,Long_Distance,Metallized_PET_PE,83,Very_Low,Very_Low,No,2.27,False,
F02825,Fresh Chicken,Meat,70.81,6.82,21.74,5.84,Very_Low,8,4.9,86.52,Chilled,Refrigerated,PA_PE_Vacuum,88,Low,Very_Low,Yes,70.81,False,
F02826,Frozen Peas,Frozen Vegetable,81.23,2.1,5.69,6.04,Low,364,-18.7,80.52,Frozen,Long_Distance,PE_Film,73,Medium,Low,Yes,81.23,False,
F02827,Potato Chips,Snacks,0.36,31.38,5.64,6.26,Very_Low,183,25.1,59.54,Ambient,Long_Distance,Metallized_PET_PE,74,Low,Very_Low,Yes,0.36,False,
F02828,Fish,Seafood,71.62,4.97,19.7,6.22,Very_Low,4,2.3,70.51,Chilled,Refrigerated,PA_PE_Vacuum,100,Low,Very_Low,Yes,71.62,False,
F02829,Potato Chips,Snacks,2.88,30.84,5.79,6.36,Very_Low,181,25.6,60.49,Ambient,Normal,Metallized_PET_PE,83,Low,Very_Low,Yes,2.88,False,
F02830,Yogurt,Dairy,87.26,3.03,4.72,4.57,Very_Low,31,4.4,85.35,Chilled,Long_Distance,PP_Cup_Foil_Lid,46,Medium,Low,Yes,87.26,False,
F02831,Frozen Peas,Frozen Vegetable,79.48,0.29,6.14,6.27,Low,371,-19.3,94.02,Frozen,Normal,PE_Film,75,Medium,Low,Yes,79.48,False,
F02832,Onion,Vegetable,87.2,0.0,0.98,5.55,Low,126,21.2,59.6,Ambient,Normal,Breathable_PP,53,High,Medium,Yes,87.2,False,
F02833,Cheese,Dairy,36.92,30.56,25.11,5.03,Very_Low,53,3.6,94.62,Chilled,Long_Distance,PA_PE_Vacuum,91,Low,Very_Low,Yes,36.92,False,
F02834,Cheese,Dairy,35.19,34.15,24.5,5.14,Very_Low,59,5.1,90.78,Chilled,Long_Distance,PA_PE_Vacuum,87,Low,Very_Low,Yes,35.19,False,
F02835,Mango,Fresh Produce,79.8,2.14,0.83,3.88,High,25,10.9,90.99,Chilled,Refrigerated,Breathable_PE,36,High,High,Yes,79.8,False,
F02836,Apple,Fresh Produce,91.83,0.59,0.33,3.51,High,63,5.9,94.16,Chilled,Normal,Micro_Perforated_PE,46,High,High,Yes,91.83,False,
F02837,Milk Powder,Dairy,4.87,23.06,27.18,6.6,Very_Low,402,25.8,54.93,Ambient,Long_Distance,Aluminum_Laminate,96,Very_Low,Very_Low,No,4.87,False,
F02838,Carrot,Fresh Produce,84.54,0.0,1.59,5.93,High,30,5.9,85.96,Chilled,Normal,Micro_Perforated_PE,38,High,High,Yes,84.54,False,
F02839,Mango,Fresh Produce,84.07,0.0,0.95,3.97,High,22,8.7,77.0,Chilled,Long_Distance,Breathable_PE,43,High,High,Yes,84.07,False,
F02840,Carrot,Fresh Produce,85.57,0.0,1.35,6.07,High,26,4.2,76.88,Chilled,Normal,Micro_Perforated_PE,42,High,High,Yes,85.57,False,
F02841,Carrot,Fresh Produce,90.93,0.0,1.23,6.21,High,34,4.8,88.2,Chilled,Refrigerated,Micro_Perforated_PE,45,High,High,Yes,90.93,False,
F02842,Wheat Flour,Grain,12.18,1.7,13.02,6.05,Very_Low,174,25.9,65.99,Ambient,Long_Distance,HDPE,75,Low,Low,No,12.18,False,
F02843,Fresh Chicken,Meat,74.28,7.74,22.78,5.95,Very_Low,10,3.9,92.59,Chilled,Normal,PA_PE_Vacuum,89,Low,Very_Low,Yes,74.28,True,Proximate sum > 100%; 
F02844,Biscuits,Bakery,4.0,18.14,7.51,7.13,Very_Low,184,25.1,49.62,Ambient,Long_Distance,BOPP_PE,62,Low,Low,No,4.0,False,
F02845,Bread,Bakery,38.69,4.14,8.29,5.57,Very_Low,9,24.4,60.85,Ambient,Long_Distance,LDPE_Bag,52,Medium,Medium,No,38.69,False,
F02846,Frozen Peas,Frozen Vegetable,87.55,0.05,4.82,6.06,Low,378,-18.6,91.32,Frozen,Long_Distance,PE_Film,66,Medium,Low,Yes,87.55,False,
F02847,Biscuits,Bakery,5.39,19.18,6.8,7.0,Very_Low,171,26.0,54.59,Ambient,Normal,BOPP_PE,70,Low,Low,No,5.39,False,
F02848,Biscuits,Bakery,4.75,17.65,6.31,7.0,Very_Low,178,25.0,62.5,Ambient,Long_Distance,BOPP_PE,60,Low,Low,No,4.75,False,
F02849,Wheat Flour,Grain,11.8,1.48,12.25,6.02,Very_Low,168,24.8,50.64,Ambient,Long_Distance,HDPE,88,Low,Low,No,11.8,False,
F02850,Fish,Seafood,69.61,4.14,20.37,6.27,Very_Low,1,2.4,81.74,Chilled,Normal,PA_PE_Vacuum,96,Low,Very_Low,Yes,69.61,False,
F02851,Ground Coffee,Beverage,3.76,13.69,13.73,4.79,Very_Low,360,25.0,52.93,Ambient,Normal,High_Barrier_Laminate,92,Very_Low,Very_Low,No,3.76,False,
F02852,Onion,Vegetable,88.92,0.93,1.41,5.4,Low,102,20.1,59.09,Ambient,Normal,Breathable_PP,46,High,Medium,Yes,88.92,False,
F02853,Peanuts,Nuts,7.11,49.29,25.67,6.53,Very_Low,172,26.1,51.82,Ambient,Normal,Metallized_PET_PE,78,Very_Low,Very_Low,No,7.11,False,
F02854,Bread,Bakery,39.08,5.6,9.84,5.53,Very_Low,8,25.6,63.71,Ambient,Long_Distance,LDPE_Bag,47,Medium,Medium,No,39.08,False,
F02855,Apple,Fresh Produce,91.89,0.64,0.61,3.67,High,64,5.5,85.35,Chilled,Refrigerated,Micro_Perforated_PE,36,High,High,Yes,91.89,False,
F02856,Milk Powder,Dairy,4.07,24.87,24.96,6.56,Very_Low,367,24.6,52.28,Ambient,Long_Distance,Aluminum_Laminate,96,Very_Low,Very_Low,No,4.07,False,
F02857,Ground Coffee,Beverage,1.0,15.97,13.81,4.95,Very_Low,364,23.7,46.52,Ambient,Long_Distance,High_Barrier_Laminate,95,Very_Low,Very_Low,No,1.0,False,
F02858,Biscuits,Bakery,0.35,17.01,7.14,7.14,Very_Low,187,24.5,45.68,Ambient,Long_Distance,BOPP_PE,61,Low,Low,No,0.35,False,
F02859,Yogurt,Dairy,86.84,3.79,4.3,4.39,Very_Low,39,5.4,72.68,Chilled,Long_Distance,PP_Cup_Foil_Lid,52,Medium,Low,Yes,86.84,False,
F02860,Yogurt,Dairy,91.4,4.29,3.53,4.22,Very_Low,26,3.9,94.64,Chilled,Refrigerated,PP_Cup_Foil_Lid,59,Medium,Low,Yes,91.4,False,
F02861,Butter,Dairy,18.85,83.46,1.05,6.13,Very_Low,121,3.9,81.37,Chilled,Long_Distance,Aluminum_Foil_Laminate,89,Very_Low,Very_Low,No,18.85,True,Proximate sum > 100%; 
F02862,Biscuits,Bakery,3.88,20.49,6.65,6.89,Very_Low,189,25.5,66.57,Ambient,Long_Distance,BOPP_PE,59,Low,Low,No,3.88,False,
F02863,Tomato,Fresh Produce,95.47,1.4,1.5,4.11,High,17,5.1,73.67,Chilled,Long_Distance,Micro_Perforated_PE,31,High,High,Yes,95.47,False,
F02864,Ground Coffee,Beverage,1.81,15.3,14.4,5.22,Very_Low,358,24.5,64.95,Ambient,Long_Distance,High_Barrier_Laminate,89,Very_Low,Very_Low,No,1.81,False,
F02865,Biscuits,Bakery,5.98,18.07,7.44,6.84,Very_Low,171,26.1,63.57,Ambient,Long_Distance,BOPP_PE,63,Low,Low,No,5.98,False,
F02866,Peanuts,Nuts,5.43,48.99,25.31,6.66,Very_Low,176,24.1,62.28,Ambient,Normal,Metallized_PET_PE,81,Very_Low,Very_Low,No,5.43,False,
F02867,Bread,Bakery,37.69,4.22,8.51,5.34,Very_Low,1,24.1,57.83,Ambient,Long_Distance,LDPE_Bag,54,Medium,Medium,No,37.69,False,
F02868,Wheat Flour,Grain,11.94,3.55,13.51,6.31,Very_Low,173,24.9,51.5,Ambient,Long_Distance,HDPE,83,Low,Low,No,11.94,False,
F02869,Cheese,Dairy,36.49,33.03,24.62,5.12,Very_Low,57,2.9,86.62,Chilled,Normal,PA_PE_Vacuum,98,Low,Very_Low,Yes,36.49,False,
F02870,Wheat Flour,Grain,15.93,0.64,14.13,6.41,Very_Low,157,25.0,51.16,Ambient,Long_Distance,HDPE,79,Low,Low,No,15.93,False,
F02871,Carrot,Fresh Produce,83.59,0.0,1.09,6.02,High,22,3.7,82.31,Chilled,Refrigerated,Micro_Perforated_PE,36,High,High,Yes,83.59,False,
F02872,Milk Powder,Dairy,4.35,24.54,23.88,6.51,Very_Low,384,25.0,68.03,Ambient,Normal,Aluminum_Laminate,105,Very_Low,Very_Low,No,4.35,False,
F02873,Fresh Chicken,Meat,76.15,8.43,22.35,5.84,Very_Low,1,5.1,68.02,Chilled,Long_Distance,PA_PE_Vacuum,90,Low,Very_Low,Yes,76.15,True,Proximate sum > 100%; 
F02874,Ground Coffee,Beverage,3.56,14.51,13.73,5.07,Very_Low,387,25.5,61.03,Ambient,Normal,High_Barrier_Laminate,99,Very_Low,Very_Low,No,3.56,False,
F02875,Tomato,Fresh Produce,90.51,0.48,1.39,4.13,High,19,4.7,76.56,Chilled,Long_Distance,Micro_Perforated_PE,31,High,High,Yes,90.51,False,
F02876,Rice,Grain,13.17,1.66,6.68,6.3,Very_Low,381,25.2,75.61,Ambient,Long_Distance,HDPE,92,Low,Low,No,13.17,False,
F02877,Frozen Peas,Frozen Vegetable,81.27,2.54,5.75,6.21,Low,392,-17.1,75.67,Frozen,Normal,PE_Film,75,Medium,Low,Yes,81.27,False,
F02878,Yogurt,Dairy,85.99,2.73,4.61,4.7,Very_Low,31,3.9,88.02,Chilled,Long_Distance,PP_Cup_Foil_Lid,46,Medium,Low,Yes,85.99,False,
F02879,Bread,Bakery,37.57,2.57,8.13,5.43,Very_Low,13,25.7,60.8,Ambient,Long_Distance,LDPE_Bag,44,Medium,Medium,No,37.57,False,
F02880,Apple,Fresh Produce,84.5,2.15,0.15,3.29,High,57,5.2,84.3,Chilled,Long_Distance,Micro_Perforated_PE,42,High,High,Yes,84.5,False,
F02881,Coffee Powder,Beverage,2.09,14.19,14.62,5.02,Very_Low,384,24.8,50.93,Ambient,Normal,Metallized_PET_PE,79,Very_Low,Very_Low,No,2.09,False,
F02882,Fresh Chicken,Meat,71.76,6.46,21.3,5.73,Very_Low,1,3.9,86.94,Chilled,Normal,PA_PE_Vacuum,91,Low,Very_Low,Yes,71.76,False,
F02883,Mango,Fresh Produce,84.2,2.2,1.01,3.81,High,27,9.7,74.99,Chilled,Normal,Breathable_PE,45,High,High,Yes,84.2,False,
F02884,Rice,Grain,13.0,1.84,7.07,6.54,Very_Low,377,23.4,63.43,Ambient,Long_Distance,HDPE,78,Low,Low,No,13.0,False,
F02885,Mango,Fresh Produce,82.42,0.93,0.32,4.02,High,30,10.5,72.19,Chilled,Refrigerated,Breathable_PE,39,High,High,Yes,82.42,False,
F02886,Peanuts,Nuts,6.25,46.73,23.48,6.71,Very_Low,191,25.3,57.16,Ambient,Normal,Metallized_PET_PE,88,Very_Low,Very_Low,No,6.25,False,
F02887,Rice,Grain,11.51,0.41,6.56,6.7,Very_Low,378,24.6,50.32,Ambient,Long_Distance,HDPE,85,Low,Low,No,11.51,False,
F02888,Peanuts,Nuts,6.18,49.1,24.44,6.42,Very_Low,183,25.3,59.11,Ambient,Long_Distance,Metallized_PET_PE,78,Very_Low,Very_Low,No,6.18,False,
F02889,Ground Coffee,Beverage,5.71,14.41,14.19,5.04,Very_Low,386,24.8,64.88,Ambient,Normal,High_Barrier_Laminate,88,Very_Low,Very_Low,No,5.71,False,
F02890,Fresh Chicken,Meat,71.36,7.79,24.07,5.63,Very_Low,14,3.3,94.07,Chilled,Normal,PA_PE_Vacuum,88,Low,Very_Low,Yes,71.36,True,Proximate sum > 100%; 
F02891,Yogurt,Dairy,88.09,1.6,4.1,4.43,Very_Low,22,4.0,84.06,Chilled,Long_Distance,PP_Cup_Foil_Lid,52,Medium,Low,Yes,88.09,False,
F02892,Bread,Bakery,37.45,2.95,9.61,5.33,Very_Low,1,25.7,75.14,Ambient,Long_Distance,LDPE_Bag,56,Medium,Medium,No,37.45,False,
F02893,Tomato,Fresh Produce,94.99,0.0,0.3,4.48,High,24,4.2,94.29,Chilled,Refrigerated,Micro_Perforated_PE,39,High,High,Yes,94.99,False,
F02894,Frozen Peas,Frozen Vegetable,79.08,0.54,5.45,6.27,Low,386,-18.2,75.17,Frozen,Normal,PE_Film,74,Medium,Low,Yes,79.08,False,
F02895,Onion,Vegetable,88.73,0.23,2.11,5.55,Low,125,20.1,60.07,Ambient,Long_Distance,Breathable_PP,52,High,Medium,Yes,88.73,False,
F02896,Peanuts,Nuts,5.74,51.54,23.64,6.47,Very_Low,177,25.2,54.26,Ambient,Normal,Metallized_PET_PE,82,Very_Low,Very_Low,No,5.74,False,
F02897,Tomato,Fresh Produce,95.84,0.49,0.2,4.45,High,21,6.4,93.69,Chilled,Normal,Micro_Perforated_PE,38,High,High,Yes,95.84,False,
F02898,Apple,Fresh Produce,83.37,0.0,0.88,3.56,High,59,4.7,72.23,Chilled,Long_Distance,Micro_Perforated_PE,36,High,High,Yes,83.37,False,
F02899,Coffee Powder,Beverage,4.93,14.55,13.33,5.04,Very_Low,371,24.1,51.57,Ambient,Long_Distance,Metallized_PET_PE,88,Very_Low,Very_Low,No,4.93,False,
F02900,Frozen Peas,Frozen Vegetable,76.2,0.91,5.56,6.39,Low,342,-17.6,71.95,Frozen,Long_Distance,PE_Film,62,Medium,Low,Yes,76.2,False,
F02901,Biscuits,Bakery,4.4,18.49,6.14,7.07,Very_Low,199,25.9,66.43,Ambient,Long_Distance,BOPP_PE,64,Low,Low,No,4.4,False,
F02902,Onion,Vegetable,87.51,0.81,1.05,5.45,Low,128,19.9,68.92,Ambient,Long_Distance,Breathable_PP,43,High,Medium,Yes,87.51,False,
F02903,Potato Chips,Snacks,3.75,30.28,6.14,6.17,Very_Low,183,24.5,83.51,Ambient,Normal,Metallized_PET_PE,83,Low,Very_Low,Yes,3.75,False,
F02904,Biscuits,Bakery,4.99,16.83,7.26,7.07,Very_Low,183,23.8,46.21,Ambient,Long_Distance,BOPP_PE,60,Low,Low,No,4.99,False,
F02905,Bread,Bakery,37.94,3.65,8.7,5.3,Very_Low,5,24.6,63.57,Ambient,Long_Distance,LDPE_Bag,55,Medium,Medium,No,37.94,False,
F02906,Ground Coffee,Beverage,0.0,15.3,13.73,5.17,Very_Low,380,25.2,61.21,Ambient,Normal,High_Barrier_Laminate,96,Very_Low,Very_Low,No,0.0,False,
F02907,Carrot,Fresh Produce,85.53,0.0,0.74,6.11,High,37,6.0,90.14,Chilled,Long_Distance,Micro_Perforated_PE,47,High,High,Yes,85.53,False,
F02908,Potato Chips,Snacks,3.15,28.56,5.78,6.22,Very_Low,173,24.3,64.33,Ambient,Long_Distance,Metallized_PET_PE,77,Low,Very_Low,Yes,3.15,False,
F02909,Cheese,Dairy,34.54,34.67,25.6,5.02,Very_Low,65,4.8,83.61,Chilled,Long_Distance,PA_PE_Vacuum,90,Low,Very_Low,Yes,34.54,False,
F02910,Apple,Fresh Produce,86.29,0.45,0.4,3.56,High,60,4.8,90.41,Chilled,Refrigerated,Micro_Perforated_PE,34,High,High,Yes,86.29,False,
F02911,Rice,Grain,13.78,0.65,8.08,6.42,Very_Low,375,25.6,56.63,Ambient,Long_Distance,HDPE,79,Low,Low,No,13.78,False,
F02912,Biscuits,Bakery,0.96,16.87,5.96,6.86,Very_Low,185,25.0,64.79,Ambient,Long_Distance,BOPP_PE,61,Low,Low,No,0.96,False,
F02913,Carrot,Fresh Produce,86.96,0.56,0.59,6.12,High,33,5.8,86.57,Chilled,Refrigerated,Micro_Perforated_PE,43,High,High,Yes,86.96,False,
F02914,Coffee Powder,Beverage,3.42,16.42,14.51,5.23,Very_Low,378,25.5,52.95,Ambient,Long_Distance,Metallized_PET_PE,77,Very_Low,Very_Low,No,3.42,False,
F02915,Potato Chips,Snacks,3.72,32.36,4.53,6.19,Very_Low,186,25.1,65.35,Ambient,Long_Distance,Metallized_PET_PE,76,Low,Very_Low,Yes,3.72,False,
F02916,Biscuits,Bakery,8.19,18.9,6.12,7.06,Very_Low,187,25.4,66.6,Ambient,Normal,BOPP_PE,58,Low,Low,No,8.19,False,
F02917,Peanuts,Nuts,9.43,48.07,24.48,6.22,Very_Low,181,25.9,46.12,Ambient,Normal,Metallized_PET_PE,80,Very_Low,Very_Low,No,9.43,False,
F02918,Tomato,Fresh Produce,95.65,0.15,0.78,4.39,High,21,4.6,76.56,Chilled,Refrigerated,Micro_Perforated_PE,38,High,High,Yes,95.65,False,
F02919,Peanuts,Nuts,5.4,47.36,24.31,6.52,Very_Low,172,24.5,57.93,Ambient,Long_Distance,Metallized_PET_PE,83,Very_Low,Very_Low,No,5.4,False,
F02920,Bread,Bakery,41.53,4.13,9.43,5.36,Very_Low,10,24.4,58.62,Ambient,Long_Distance,LDPE_Bag,45,Medium,Medium,No,41.53,False,
F02921,Fresh Chicken,Meat,71.83,9.59,22.98,5.7,Very_Low,14,3.6,83.7,Chilled,Normal,PA_PE_Vacuum,82,Low,Very_Low,Yes,71.83,True,Proximate sum > 100%; 
F02922,Onion,Vegetable,87.41,0.66,0.7,5.69,Low,121,18.8,63.4,Ambient,Normal,Breathable_PP,57,High,Medium,Yes,87.41,False,
F02923,Yogurt,Dairy,87.0,4.74,3.7,4.21,Very_Low,41,4.0,87.56,Chilled,Refrigerated,PP_Cup_Foil_Lid,51,Medium,Low,Yes,87.0,False,
F02924,Ground Coffee,Beverage,2.61,14.01,12.62,5.05,Very_Low,368,22.2,54.57,Ambient,Long_Distance,High_Barrier_Laminate,85,Very_Low,Very_Low,No,2.61,False,
F02925,Potato Chips,Snacks,3.1,30.47,5.99,6.1,Very_Low,185,24.5,43.87,Ambient,Long_Distance,Metallized_PET_PE,76,Low,Very_Low,Yes,3.1,False,
F02926,Bread,Bakery,37.29,4.57,8.63,5.35,Very_Low,8,24.6,65.95,Ambient,Normal,LDPE_Bag,51,Medium,Medium,No,37.29,False,
F02927,Milk Powder,Dairy,4.08,26.12,25.14,6.52,Very_Low,353,25.1,58.58,Ambient,Normal,Aluminum_Laminate,102,Very_Low,Very_Low,No,4.08,False,
F02928,Rice,Grain,14.84,1.13,7.0,6.64,Very_Low,375,24.6,53.82,Ambient,Long_Distance,HDPE,79,Low,Low,No,14.84,False,
F02929,Biscuits,Bakery,4.6,18.19,7.1,6.8,Very_Low,180,26.5,42.1,Ambient,Normal,BOPP_PE,57,Low,Low,No,4.6,False,
F02930,Peanuts,Nuts,8.88,50.37,24.6,6.42,Very_Low,157,25.4,64.3,Ambient,Normal,Metallized_PET_PE,82,Very_Low,Very_Low,No,8.88,False,
F02931,Fish,Seafood,78.37,5.15,20.49,6.29,Very_Low,1,1.6,67.11,Chilled,Long_Distance,PA_PE_Vacuum,93,Low,Very_Low,Yes,78.37,True,Proximate sum > 100%; 
F02932,Bread,Bakery,39.54,5.09,8.46,5.6,Very_Low,9,25.2,55.17,Ambient,Normal,LDPE_Bag,58,Medium,Medium,No,39.54,False,
F02933,Tomato,Fresh Produce,93.24,1.42,0.79,4.28,High,20,5.0,88.02,Chilled,Long_Distance,Micro_Perforated_PE,46,High,High,Yes,93.24,False,
F02934,Ground Coffee,Beverage,5.0,15.07,14.4,5.18,Very_Low,350,25.8,46.71,Ambient,Long_Distance,High_Barrier_Laminate,90,Very_Low,Very_Low,No,5.0,False,
F02935,Coffee Powder,Beverage,2.96,15.8,14.69,5.17,Very_Low,362,24.2,74.54,Ambient,Normal,Metallized_PET_PE,83,Very_Low,Very_Low,No,2.96,False,
F02936,Biscuits,Bakery,3.92,19.5,6.46,6.95,Very_Low,183,24.7,63.1,Ambient,Normal,BOPP_PE,61,Low,Low,No,3.92,False,
F02937,Biscuits,Bakery,5.14,16.94,6.27,6.98,Very_Low,184,25.9,61.62,Ambient,Long_Distance,BOPP_PE,62,Low,Low,No,5.14,False,
F02938,Wheat Flour,Grain,11.73,0.9,14.02,6.06,Very_Low,193,24.6,62.55,Ambient,Normal,HDPE,77,Low,Low,No,11.73,False,
F02939,Bread,Bakery,36.27,4.97,9.29,5.58,Very_Low,23,26.3,48.74,Ambient,Normal,LDPE_Bag,52,Medium,Medium,No,36.27,False,
F02940,Milk Powder,Dairy,0.92,27.0,25.48,6.72,Very_Low,375,24.3,71.09,Ambient,Long_Distance,Aluminum_Laminate,109,Very_Low,Very_Low,No,0.92,False,
